county,jurisdiction,candidate,party,office,district,votes
Strafford,Barrington,Charles Buckley,Democratic,President,,2.0
Strafford,Barrington,Willie Felix Carter,Democratic,President,,0
Strafford,Barrington,Randolph W. Crow,Democratic,President,,0
Strafford,Barrington,John B. Eaton,Democratic,President,,0
Strafford,Barrington,Albert Gore Jr.,Democratic,President,,444.0
Strafford,Barrington,Mark Greenstein,Democratic,President,,0
Strafford,Barrington,Vincent S. Hamm,Democratic,President,,1.0
Strafford,Dover Wd1,Bill Bradley,Democratic,President,,277.0
Strafford,Dover Wd1,Charles Buckley,Democratic,President,,1.0
Strafford,Dover Wd1,Willie Felix Carter,Democratic,President,,0
Strafford,Dover Wd1,Randolph W. Crow,Democratic,President,,0
Strafford,Dover Wd1,John B. Eaton,Democratic,President,,0
Strafford,Dover Wd1,Albert Gore Jr.,Democratic,President,,360.0
Strafford,Dover Wd1,Mark Greenstein,Democratic,President,,1.0
Strafford,Dover Wd1,Vincent S. Hamm,Democratic,President,,0
Strafford,Dover Wd2,Bill Bradley,Democratic,President,,282.0
Strafford,Dover Wd2,Charles Buckley,Democratic,President,,0
Strafford,Dover Wd2,Willie Felix Carter,Democratic,President,,0
Strafford,Dover Wd2,Randolph W. Crow,Democratic,President,,0
Strafford,Dover Wd2,John B. Eaton,Democratic,President,,0
Strafford,Dover Wd2,Albert Gore Jr.,Democratic,President,,361.0
Strafford,Dover Wd2,Mark Greenstein,Democratic,President,,0
Strafford,Dover Wd2,Vincent S. Hamm,Democratic,President,,0
Strafford,Dover Wd3,Bill Bradley,Democratic,President,,450.0
Strafford,Dover Wd3,Charles Buckley,Democratic,President,,3.0
Strafford,Dover Wd3,Willie Felix Carter,Democratic,President,,0
Strafford,Dover Wd3,Randolph W. Crow,Democratic,President,,0
Strafford,Dover Wd3,John B. Eaton,Democratic,President,,0
Strafford,Dover Wd3,Albert Gore Jr.,Democratic,President,,451.0
Strafford,Dover Wd3,Mark Greenstein,Democratic,President,,1.0
Strafford,Dover Wd3,Vincent S. Hamm,Democratic,President,,0
Strafford,Dover Wd4,Bill Bradley,Democratic,President,,292.0
Strafford,Dover Wd4,Charles Buckley,Democratic,President,,4.0
Strafford,Dover Wd4,Willie Felix Carter,Democratic,President,,0
Strafford,Dover Wd4,Randolph W. Crow,Democratic,President,,0
Strafford,Dover Wd4,John B. Eaton,Democratic,President,,1.0
Strafford,Dover Wd4,Albert Gore Jr.,Democratic,President,,351.0
Strafford,Dover Wd4,Mark Greenstein,Democratic,President,,1.0
Strafford,Dover Wd4,Vincent S. Hamm,Democratic,President,,0
Strafford,Dover Wd5,Bill Bradley,Democratic,President,,284.0
Strafford,Dover Wd5,Charles Buckley,Democratic,President,,0
Strafford,Dover Wd5,Willie Felix Carter,Democratic,President,,0
Strafford,Dover Wd5,Randolph W. Crow,Democratic,President,,0
Strafford,Dover Wd5,John B. Eaton,Democratic,President,,0
Strafford,Dover Wd5,Albert Gore Jr.,Democratic,President,,348.0
Strafford,Dover Wd5,Mark Greenstein,Democratic,President,,1.0
Strafford,Dover Wd5,Vincent S. Hamm,Democratic,President,,0
Strafford,Dover Wd6,Bill Bradley,Democratic,President,,295.0
Strafford,Dover Wd6,Charles Buckley,Democratic,President,,1.0
Strafford,Dover Wd6,Willie Felix Carter,Democratic,President,,1.0
Strafford,Dover Wd6,Randolph W. Crow,Democratic,President,,0
Strafford,Dover Wd6,John B. Eaton,Democratic,President,,2.0
Strafford,Dover Wd6,Albert Gore Jr.,Democratic,President,,355.0
Strafford,Dover Wd6,Mark Greenstein,Democratic,President,,0
Strafford,Dover Wd6,Vincent S. Hamm,Democratic,President,,0
Strafford,Durham,Bill Bradley,Democratic,President,,1333.0
Strafford,Durham,Charles Buckley,Democratic,President,,3.0
Strafford,Durham,Willie Felix Carter,Democratic,President,,0
Strafford,Durham,Randolph W. Crow,Democratic,President,,0
Strafford,Durham,John B. Eaton,Democratic,President,,1.0
Strafford,Durham,Albert Gore Jr.,Democratic,President,,802.0
Strafford,Durham,Mark Greenstein,Democratic,President,,0
Strafford,Durham,Vincent S. Hamm,Democratic,President,,0
Strafford,Farmington,Bill Bradley,Democratic,President,,183.0
Strafford,Farmington,Charles Buckley,Democratic,President,,2.0
Strafford,Farmington,Willie Felix Carter,Democratic,President,,0
Strafford,Farmington,Randolph W. Crow,Democratic,President,,0
Strafford,Farmington,John B. Eaton,Democratic,President,,1.0
Strafford,Farmington,Albert Gore Jr.,Democratic,President,,293.0
Strafford,Farmington,Mark Greenstein,Democratic,President,,1.0
Strafford,Farmington,Vincent S. Hamm,Democratic,President,,1.0
Strafford,Lee,Bill Bradley,Democratic,President,,396.0
Strafford,Lee,Charles Buckley,Democratic,President,,1.0
Strafford,Lee,Willie Felix Carter,Democratic,President,,0
Strafford,Lee,Randolph W. Crow,Democratic,President,,0
Strafford,Lee,John B. Eaton,Democratic,President,,0
Strafford,Lee,Albert Gore Jr.,Democratic,President,,365.0
Strafford,Lee,Mark Greenstein,Democratic,President,,1.0
Strafford,Lee,Vincent S. Hamm,Democratic,President,,0
Strafford,Madbury,Bill Bradley,Democratic,President,,155.0
Strafford,Madbury,Charles Buckley,Democratic,President,,1.0
Strafford,Madbury,Willie Felix Carter,Democratic,President,,0
Strafford,Madbury,Randolph W. Crow,Democratic,President,,0
Strafford,Madbury,John B. Eaton,Democratic,President,,0
Strafford,Madbury,Albert Gore Jr.,Democratic,President,,132.0
Strafford,Madbury,Mark Greenstein,Democratic,President,,0
Strafford,Madbury,Vincent S. Hamm,Democratic,President,,0
Strafford,Middleton,Bill Bradley,Democratic,President,,36.0
Strafford,Middleton,Charles Buckley,Democratic,President,,1.0
Strafford,Middleton,Willie Felix Carter,Democratic,President,,0
Strafford,Middleton,Randolph W. Crow,Democratic,President,,0
Strafford,Middleton,John B. Eaton,Democratic,President,,1.0
Strafford,Middleton,Albert Gore Jr.,Democratic,President,,88.0
Strafford,Middleton,Mark Greenstein,Democratic,President,,0
Strafford,Middleton,Vincent S. Hamm,Democratic,President,,0
Strafford,Milton,Bill Bradley,Democratic,President,,120.0
Strafford,Milton,Charles Buckley,Democratic,President,,4.0
Strafford,Milton,Willie Felix Carter,Democratic,President,,0
Strafford,Milton,Randolph W. Crow,Democratic,President,,0
Strafford,Milton,John B. Eaton,Democratic,President,,0
Strafford,Milton,Albert Gore Jr.,Democratic,President,,228.0
Strafford,Milton,Mark Greenstein,Democratic,President,,0
Strafford,Milton,Vincent S. Hamm,Democratic,President,,0
Strafford,New Durham,Bill Bradley,Democratic,President,,85.0
Strafford,New Durham,Charles Buckley,Democratic,President,,0
Strafford,New Durham,Willie Felix Carter,Democratic,President,,1.0
Strafford,New Durham,Randolph W. Crow,Democratic,President,,0
Strafford,New Durham,John B. Eaton,Democratic,President,,0
Strafford,New Durham,Albert Gore Jr.,Democratic,President,,122.0
Strafford,New Durham,Mark Greenstein,Democratic,President,,0
Strafford,New Durham,Vincent S. Hamm,Democratic,President,,0
Strafford,Rochester Wd1,Bill Bradley,Democratic,President,,198.0
Strafford,Rochester Wd1,Charles Buckley,Democratic,President,,3.0
Strafford,Rochester Wd1,Willie Felix Carter,Democratic,President,,0
Strafford,Rochester Wd1,Randolph W. Crow,Democratic,President,,0
Strafford,Rochester Wd1,John B. Eaton,Democratic,President,,0
Strafford,Rochester Wd1,Albert Gore Jr.,Democratic,President,,393.0
Strafford,Rochester Wd1,Mark Greenstein,Democratic,President,,1.0
Strafford,Rochester Wd1,Vincent S. Hamm,Democratic,President,,1.0
Strafford,Rochester Wd2,Bill Bradley,Democratic,President,,245.0
Strafford,Rochester Wd2,Charles Buckley,Democratic,President,,0
Strafford,Rochester Wd2,Willie Felix Carter,Democratic,President,,0
Strafford,Rochester Wd2,Randolph W. Crow,Democratic,President,,0
Strafford,Rochester Wd2,John B. Eaton,Democratic,President,,2.0
Strafford,Rochester Wd2,Albert Gore Jr.,Democratic,President,,343.0
Strafford,Rochester Wd2,Mark Greenstein,Democratic,President,,0
Strafford,Rochester Wd2,Vincent S. Hamm,Democratic,President,,0
Strafford,Rochester Wd3,Bill Bradley,Democratic,President,,200.0
Strafford,Rochester Wd3,Charles Buckley,Democratic,President,,1.0
Strafford,Rochester Wd3,Willie Felix Carter,Democratic,President,,0
Strafford,Rochester Wd3,Randolph W. Crow,Democratic,President,,0
Strafford,Rochester Wd3,John B. Eaton,Democratic,President,,0
Strafford,Rochester Wd3,Albert Gore Jr.,Democratic,President,,372.0
Strafford,Rochester Wd3,Mark Greenstein,Democratic,President,,0
Strafford,Rochester Wd3,Vincent S. Hamm,Democratic,President,,0
Strafford,Rochester Wd4,Bill Bradley,Democratic,President,,251.0
Strafford,Rochester Wd4,Charles Buckley,Democratic,President,,2.0
Strafford,Rochester Wd4,Willie Felix Carter,Democratic,President,,0
Strafford,Rochester Wd4,Randolph W. Crow,Democratic,President,,0
Strafford,Rochester Wd4,John B. Eaton,Democratic,President,,0
Strafford,Rochester Wd4,Albert Gore Jr.,Democratic,President,,431.0
Strafford,Rochester Wd4,Mark Greenstein,Democratic,President,,1.0
Strafford,Rochester Wd4,Vincent S. Hamm,Democratic,President,,0
Strafford,Rochester Wd5,Bill Bradley,Democratic,President,,203.0
Strafford,Rochester Wd5,Charles Buckley,Democratic,President,,0
Strafford,Rochester Wd5,Willie Felix Carter,Democratic,President,,0
Strafford,Rochester Wd5,Randolph W. Crow,Democratic,President,,0
Strafford,Rochester Wd5,John B. Eaton,Democratic,President,,1.0
Strafford,Rochester Wd5,Albert Gore Jr.,Democratic,President,,360.0
Strafford,Rochester Wd5,Mark Greenstein,Democratic,President,,0
Strafford,Rochester Wd5,Vincent S. Hamm,Democratic,President,,0
Strafford,Rollinsford,Bill Bradley,Democratic,President,,177.0
Strafford,Rollinsford,Charles Buckley,Democratic,President,,0
Strafford,Rollinsford,Willie Felix Carter,Democratic,President,,0
Strafford,Rollinsford,Randolph W. Crow,Democratic,President,,0
Strafford,Rollinsford,John B. Eaton,Democratic,President,,1.0
Strafford,Rollinsford,Albert Gore Jr.,Democratic,President,,235.0
Strafford,Rollinsford,Mark Greenstein,Democratic,President,,1.0
Strafford,Rollinsford,Vincent S. Hamm,Democratic,President,,0
Strafford,Somersworth Wd1,Bill Bradley,Democratic,President,,141.0
Strafford,Somersworth Wd1,Charles Buckley,Democratic,President,,1.0
Strafford,Somersworth Wd1,Willie Felix Carter,Democratic,President,,0
Strafford,Somersworth Wd1,Randolph W. Crow,Democratic,President,,0
Strafford,Somersworth Wd1,John B. Eaton,Democratic,President,,0
Strafford,Somersworth Wd1,Albert Gore Jr.,Democratic,President,,203.0
Strafford,Somersworth Wd1,Mark Greenstein,Democratic,President,,1.0
Strafford,Somersworth Wd1,Vincent S. Hamm,Democratic,President,,0
Strafford,Somersworth Wd2,Bill Bradley,Democratic,President,,85.0
Strafford,Somersworth Wd2,Charles Buckley,Democratic,President,,1.0
Strafford,Somersworth Wd2,Willie Felix Carter,Democratic,President,,0
Strafford,Somersworth Wd2,Randolph W. Crow,Democratic,President,,0
Strafford,Somersworth Wd2,John B. Eaton,Democratic,President,,0
Strafford,Somersworth Wd2,Albert Gore Jr.,Democratic,President,,167.0
Strafford,Somersworth Wd2,Mark Greenstein,Democratic,President,,0
Strafford,Somersworth Wd2,Vincent S. Hamm,Democratic,President,,0
Strafford,Somersworth Wd3,Bill Bradley,Democratic,President,,121.0
Strafford,Somersworth Wd3,Charles Buckley,Democratic,President,,0
Strafford,Somersworth Wd3,Willie Felix Carter,Democratic,President,,0
Strafford,Somersworth Wd3,Randolph W. Crow,Democratic,President,,0
Strafford,Somersworth Wd3,John B. Eaton,Democratic,President,,0
Strafford,Somersworth Wd3,Albert Gore Jr.,Democratic,President,,214.0
Strafford,Somersworth Wd3,Mark Greenstein,Democratic,President,,0
Strafford,Somersworth Wd3,Vincent S. Hamm,Democratic,President,,0
Strafford,Somersworth Wd4,Bill Bradley,Democratic,President,,136.0
Strafford,Somersworth Wd4,Charles Buckley,Democratic,President,,2.0
Strafford,Somersworth Wd4,Willie Felix Carter,Democratic,President,,0
Strafford,Somersworth Wd4,Randolph W. Crow,Democratic,President,,0
Strafford,Somersworth Wd4,John B. Eaton,Democratic,President,,0
Strafford,Somersworth Wd4,Albert Gore Jr.,Democratic,President,,268.0
Strafford,Somersworth Wd4,Mark Greenstein,Democratic,President,,0
Strafford,Somersworth Wd4,Vincent S. Hamm,Democratic,President,,0
Strafford,Somersworth Wd5,Bill Bradley,Democratic,President,,72.0
Strafford,Somersworth Wd5,Charles Buckley,Democratic,President,,0
Strafford,Somersworth Wd5,Willie Felix Carter,Democratic,President,,0
Strafford,Somersworth Wd5,Randolph W. Crow,Democratic,President,,0
Strafford,Somersworth Wd5,John B. Eaton,Democratic,President,,0
Strafford,Somersworth Wd5,Albert Gore Jr.,Democratic,President,,198.0
Strafford,Somersworth Wd5,Mark Greenstein,Democratic,President,,0
Strafford,Somersworth Wd5,Vincent S. Hamm,Democratic,President,,1.0
Strafford,Strafford,Bill Bradley,Democratic,President,,222.0
Strafford,Strafford,Charles Buckley,Democratic,President,,0
Strafford,Strafford,Willie Felix Carter,Democratic,President,,0
Strafford,Strafford,Randolph W. Crow,Democratic,President,,0
Strafford,Strafford,John B. Eaton,Democratic,President,,0
Strafford,Strafford,Albert Gore Jr.,Democratic,President,,228.0
Strafford,Strafford,Mark Greenstein,Democratic,President,,0
Strafford,Strafford,Vincent S. Hamm,Democratic,President,,0
Strafford,,Bill Bradley,Democratic,President,,6659.0
Strafford,,Charles Buckley,Democratic,President,,33.0
Strafford,,Willie Felix Carter,Democratic,President,,2.0
Strafford,,Randolph W. Crow,Democratic,President,,0
Strafford,,John B. Eaton,Democratic,President,,10.0
Strafford,,Albert Gore Jr.,Democratic,President,,8112.0
Strafford,,Mark Greenstein,Democratic,President,,10.0
Strafford,,Vincent S. Hamm,Democratic,President,,4.0
Strafford,Barrington,Heather A. Harder,Democratic,President,,2.0
Strafford,Barrington,Thomas Koos,Democratic,President,,0
Strafford,Barrington,Lyndon LaRouche Jr.,Democratic,President,,1.0
Strafford,Barrington,Nathaniel T. Mullins,Democratic,President,,0
Strafford,Barrington,Edward T. O'Donnell Jr.,Democratic,President,,0
Strafford,Barrington,Jeffrey B. Peters,Democratic,President,,4.0
Strafford,Barrington,Michael Skok,Democratic,President,,0
Strafford,Barrington,Jim Taylor,Democratic,President,,1.0
Strafford,Dover Wd1,Heather A. Harder,Democratic,President,,0
Strafford,Dover Wd1,Thomas Koos,Democratic,President,,0
Strafford,Dover Wd1,Lyndon LaRouche Jr.,Democratic,President,,0
Strafford,Dover Wd1,Nathaniel T. Mullins,Democratic,President,,1.0
Strafford,Dover Wd1,Edward T. O'Donnell Jr.,Democratic,President,,0
Strafford,Dover Wd1,Jeffrey B. Peters,Democratic,President,,0
Strafford,Dover Wd1,Michael Skok,Democratic,President,,0
Strafford,Dover Wd1,Jim Taylor,Democratic,President,,0
Strafford,Dover Wd2,Heather A. Harder,Democratic,President,,1.0
Strafford,Dover Wd2,Thomas Koos,Democratic,President,,0
Strafford,Dover Wd2,Lyndon LaRouche Jr.,Democratic,President,,0
Strafford,Dover Wd2,Nathaniel T. Mullins,Democratic,President,,0
Strafford,Dover Wd2,Edward T. O'Donnell Jr.,Democratic,President,,0
Strafford,Dover Wd2,Jeffrey B. Peters,Democratic,President,,1.0
Strafford,Dover Wd2,Michael Skok,Democratic,President,,0
Strafford,Dover Wd2,Jim Taylor,Democratic,President,,0
Strafford,Dover Wd3,Heather A. Harder,Democratic,President,,2.0
Strafford,Dover Wd3,Thomas Koos,Democratic,President,,0
Strafford,Dover Wd3,Lyndon LaRouche Jr.,Democratic,President,,1.0
Strafford,Dover Wd3,Nathaniel T. Mullins,Democratic,President,,1.0
Strafford,Dover Wd3,Edward T. O'Donnell Jr.,Democratic,President,,0
Strafford,Dover Wd3,Jeffrey B. Peters,Democratic,President,,0
Strafford,Dover Wd3,Michael Skok,Democratic,President,,0
Strafford,Dover Wd3,Jim Taylor,Democratic,President,,0
Strafford,Dover Wd4,Heather A. Harder,Democratic,President,,0
Strafford,Dover Wd4,Thomas Koos,Democratic,President,,0
Strafford,Dover Wd4,Lyndon LaRouche Jr.,Democratic,President,,0
Strafford,Dover Wd4,Nathaniel T. Mullins,Democratic,President,,0
Strafford,Dover Wd4,Edward T. O'Donnell Jr.,Democratic,President,,0
Strafford,Dover Wd4,Jeffrey B. Peters,Democratic,President,,1.0
Strafford,Dover Wd4,Michael Skok,Democratic,President,,1.0
Strafford,Dover Wd4,Jim Taylor,Democratic,President,,0
Strafford,Dover Wd5,Heather A. Harder,Democratic,President,,0
Strafford,Dover Wd5,Thomas Koos,Democratic,President,,0
Strafford,Dover Wd5,Lyndon LaRouche Jr.,Democratic,President,,0
Strafford,Dover Wd5,Nathaniel T. Mullins,Democratic,President,,3.0
Strafford,Dover Wd5,Edward T. O'Donnell Jr.,Democratic,President,,1.0
Strafford,Dover Wd5,Jeffrey B. Peters,Democratic,President,,0
Strafford,Dover Wd5,Michael Skok,Democratic,President,,0
Strafford,Dover Wd5,Jim Taylor,Democratic,President,,0
Strafford,Dover Wd6,Heather A. Harder,Democratic,President,,2.0
Strafford,Dover Wd6,Thomas Koos,Democratic,President,,0
Strafford,Dover Wd6,Lyndon LaRouche Jr.,Democratic,President,,0
Strafford,Dover Wd6,Nathaniel T. Mullins,Democratic,President,,0
Strafford,Dover Wd6,Edward T. O'Donnell Jr.,Democratic,President,,0
Strafford,Dover Wd6,Jeffrey B. Peters,Democratic,President,,1.0
Strafford,Dover Wd6,Michael Skok,Democratic,President,,0
Strafford,Dover Wd6,Jim Taylor,Democratic,President,,3.0
Strafford,Durham,Heather A. Harder,Democratic,President,,2.0
