county,town,office,party,candidate,votes
Hillsborough,Deering,U.S. Senate,,Scatter,4.0
Hillsborough,Francestown,U.S. Senate,R,Scott P. Brown,351.0
Hillsborough,Francestown,U.S. Senate,D,Jeanne Shaheen,407.0
Hillsborough,Francestown,U.S. Senate,,Scatter,4.0
Hillsborough,Goffstown,U.S. Senate,R,Scott P. Brown,3275.0
Hillsborough,Goffstown,U.S. Senate,D,Jeanne Shaheen,2899.0
Hillsborough,Goffstown,U.S. Senate,,Scatter,24.0
Hillsborough,Greenfield,U.S. Senate,R,Scott P. Brown,314.0
Hillsborough,Greenfield,U.S. Senate,D,Jeanne Shaheen,346.0
Hillsborough,Greenfield,U.S. Senate,,Scatter,5.0
Hillsborough,Greenville,U.S. Senate,R,Scott P. Brown,284.0
Hillsborough,Greenville,U.S. Senate,D,Jeanne Shaheen,304.0
Hillsborough,Greenville,U.S. Senate,,Scatter,1.0
Hillsborough,Hancock,U.S. Senate,R,Scott P. Brown,373.0
Hillsborough,Hancock,U.S. Senate,D,Jeanne Shaheen,593.0
Hillsborough,Hancock,U.S. Senate,,Scatter,1.0
Hillsborough,Hillsborough,U.S. Senate,R,Scott P. Brown,856.0
Hillsborough,Hillsborough,U.S. Senate,D,Jeanne Shaheen,985.0
Hillsborough,Hillsborough,U.S. Senate,,Scatter,1.0
Hillsborough,Hollis,U.S. Senate,R,Scott P. Brown,2122.0
Hillsborough,Hollis,U.S. Senate,D,Jeanne Shaheen,1731.0
Hillsborough,Hollis,U.S. Senate,,Scatter,8.0
Hillsborough,Hudson,U.S. Senate,R,Scott P. Brown,4717.0
Hillsborough,Hudson,U.S. Senate,D,Jeanne Shaheen,3504.0
Hillsborough,Hudson,U.S. Senate,,Scatter,47.0
Hillsborough,Litchfield,U.S. Senate,R,Scott P. Brown,1863.0
Hillsborough,Litchfield,U.S. Senate,D,Jeanne Shaheen,1326.0
Hillsborough,Litchfield,U.S. Senate,,Scatter,11.0
Hillsborough,Lyndeborough,U.S. Senate,R,Scott P. Brown,369.0
Hillsborough,Lyndeborough,U.S. Senate,D,Jeanne Shaheen,372.0
Hillsborough,Lyndeborough,U.S. Senate,,Scatter,7.0
Hillsborough,Manchester Ward 1,U.S. Senate,R,Scott P. Brown,1859.0
Hillsborough,Manchester Ward 1,U.S. Senate,D,Jeanne Shaheen,2147.0
Hillsborough,Manchester Ward 1,U.S. Senate,,Scatter,7.0
Hillsborough,Manchester Ward 2,U.S. Senate,R,Scott P. Brown,1441.0
Hillsborough,Manchester Ward 2,U.S. Senate,D,Jeanne Shaheen,1737.0
Hillsborough,Manchester Ward 2,U.S. Senate,,Scatter,13.0
Hillsborough,Manchester Ward 3,U.S. Senate,R,Scott P. Brown,646.0
Hillsborough,Manchester Ward 3,U.S. Senate,D,Jeanne Shaheen,948.0
Hillsborough,Manchester Ward 3,U.S. Senate,,Scatter,12.0
Hillsborough,Manchester Ward 4,U.S. Senate,R,Scott P. Brown,794.0
Hillsborough,Manchester Ward 4,U.S. Senate,D,Jeanne Shaheen,1179.0
Hillsborough,Manchester Ward 4,U.S. Senate,,Scatter,19.0
Hillsborough,Manchester Ward 5,U.S. Senate,R,Scott P. Brown,582.0
Hillsborough,Manchester Ward 5,U.S. Senate,D,Jeanne Shaheen,881.0
Hillsborough,Manchester Ward 5,U.S. Senate,,Scatter,10.0
Hillsborough,Manchester Ward 6,U.S. Senate,R,Scott P. Brown,1630.0
Hillsborough,Manchester Ward 6,U.S. Senate,D,Jeanne Shaheen,1606.0
Hillsborough,Manchester Ward 6,U.S. Senate,,Scatter,21.0
Hillsborough,Manchester Ward 7,U.S. Senate,R,Scott P. Brown,962.0
Hillsborough,Manchester Ward 7,U.S. Senate,D,Jeanne Shaheen,1259.0
Hillsborough,Manchester Ward 7,U.S. Senate,,Scatter,12.0
Hillsborough,Manchester Ward 8,U.S. Senate,R,Scott P. Brown,1725.0
Hillsborough,Manchester Ward 8,U.S. Senate,D,Jeanne Shaheen,1588.0
Hillsborough,Manchester Ward 8,U.S. Senate,,Scatter,8.0
Hillsborough,Manchester Ward 9,U.S. Senate,R,Scott P. Brown,1097.0
Hillsborough,Manchester Ward 9,U.S. Senate,D,Jeanne Shaheen,1473.0
Hillsborough,Manchester Ward 9,U.S. Senate,,Scatter,10.0
Hillsborough,Manchester Ward 10,U.S. Senate,R,Scott P. Brown,1146.0
Hillsborough,Manchester Ward 10,U.S. Senate,D,Jeanne Shaheen,1440.0
Hillsborough,Manchester Ward 10,U.S. Senate,,Scatter,9.0
Hillsborough,Manchester Ward 11,U.S. Senate,R,Scott P. Brown,745.0
Hillsborough,Manchester Ward 11,U.S. Senate,D,Jeanne Shaheen,981.0
Hillsborough,Manchester Ward 11,U.S. Senate,,Scatter,31.0
Hillsborough,Manchester Ward 12,U.S. Senate,R,Scott P. Brown,1172.0
Hillsborough,Manchester Ward 12,U.S. Senate,D,Jeanne Shaheen,1279.0
Hillsborough,Manchester Ward 12,U.S. Senate,,Scatter,15.0
Hillsborough,Mason,U.S. Senate,R,Scott P. Brown,346.0
Hillsborough,Mason,U.S. Senate,D,Jeanne Shaheen,252.0
Hillsborough,Mason,U.S. Senate,,Scatter,0.0
Hillsborough,Merrimack,U.S. Senate,R,Scott P. Brown,5480.0
Hillsborough,Merrimack,U.S. Senate,D,Jeanne Shaheen,4403.0
Hillsborough,Merrimack,U.S. Senate,,Scatter,0.0
Hillsborough,Milford,U.S. Senate,R,Scott P. Brown,2618.0
Hillsborough,Milford,U.S. Senate,D,Jeanne Shaheen,2716.0
Hillsborough,Milford,U.S. Senate,,Scatter,37.0
Hillsborough,Mont Vernon,U.S. Senate,R,Scott P. Brown,555.0
Hillsborough,Mont Vernon,U.S. Senate,D,Jeanne Shaheen,545.0
Hillsborough,Mont Vernon,U.S. Senate,,Scatter,5.0
Hillsborough,Nashua Ward 1,U.S. Senate,R,Scott P. Brown,1917.0
Hillsborough,Nashua Ward 1,U.S. Senate,D,Jeanne Shaheen,1953.0
Hillsborough,Nashua Ward 1,U.S. Senate,,Scatter,11.0
Hillsborough,Nashua Ward 2,U.S. Senate,R,Scott P. Brown,1507.0
Hillsborough,Nashua Ward 2,U.S. Senate,D,Jeanne Shaheen,1563.0
Hillsborough,Nashua Ward 2,U.S. Senate,,Scatter,19.0
Hillsborough,Nashua Ward 3,U.S. Senate,R,Scott P. Brown,1322.0
Hillsborough,Nashua Ward 3,U.S. Senate,D,Jeanne Shaheen,1539.0
Hillsborough,Nashua Ward 3,U.S. Senate,,Scatter,0.0
Hillsborough,Nashua Ward 4,U.S. Senate,R,Scott P. Brown,597.0
Hillsborough,Nashua Ward 4,U.S. Senate,D,Jeanne Shaheen,1077.0
Hillsborough,Nashua Ward 4,U.S. Senate,,Scatter,10.0
Hillsborough,Nashua Ward 5,U.S. Senate,R,Scott P. Brown,1891.0
Hillsborough,Nashua Ward 5,U.S. Senate,D,Jeanne Shaheen,1853.0
Hillsborough,Nashua Ward 5,U.S. Senate,,Scatter,10.0
Hillsborough,Nashua Ward 6,U.S. Senate,R,Scott P. Brown,1049.0
Hillsborough,Nashua Ward 6,U.S. Senate,D,Jeanne Shaheen,1511.0
Hillsborough,Nashua Ward 6,U.S. Senate,,Scatter,12.0
Hillsborough,Nashua Ward 7,U.S. Senate,R,Scott P. Brown,1110.0
Hillsborough,Nashua Ward 7,U.S. Senate,D,Jeanne Shaheen,1391.0
Hillsborough,Nashua Ward 7,U.S. Senate,,Scatter,12.0
Hillsborough,Nashua Ward 8,U.S. Senate,R,Scott P. Brown,1504.0
Hillsborough,Nashua Ward 8,U.S. Senate,D,Jeanne Shaheen,1614.0
Hillsborough,Nashua Ward 8,U.S. Senate,,Scatter,14.0
Hillsborough,Nashua Ward 9,U.S. Senate,R,Scott P. Brown,1564.0
Hillsborough,Nashua Ward 9,U.S. Senate,D,Jeanne Shaheen,1647.0
Hillsborough,Nashua Ward 9,U.S. Senate,,Scatter,11.0
Hillsborough,New Boston,U.S. Senate,R,Scott P. Brown,1287.0
Hillsborough,New Boston,U.S. Senate,D,Jeanne Shaheen,1071.0
Hillsborough,New Boston,U.S. Senate,,Scatter,6.0
Hillsborough,New Ipswich,U.S. Senate,R,Scott P. Brown,1279.0
Hillsborough,New Ipswich,U.S. Senate,D,Jeanne Shaheen,571.0
Hillsborough,New Ipswich,U.S. Senate,,Scatter,15.0
Hillsborough,Pelham,U.S. Senate,R,Scott P. Brown,2949.0
Hillsborough,Pelham,U.S. Senate,D,Jeanne Shaheen,1640.0
Hillsborough,Pelham,U.S. Senate,,Scatter,13.0
Hillsborough,Peterborough,U.S. Senate,R,Scott P. Brown,995.0
Hillsborough,Peterborough,U.S. Senate,D,Jeanne Shaheen,1878.0
Hillsborough,Peterborough,U.S. Senate,,Scatter,6.0
Hillsborough,Sharon,U.S. Senate,R,Scott P. Brown,81.0
Hillsborough,Sharon,U.S. Senate,D,Jeanne Shaheen,117.0
Hillsborough,Sharon,U.S. Senate,,Scatter,0.0
Hillsborough,Temple,U.S. Senate,R,Scott P. Brown,318.0
Hillsborough,Temple,U.S. Senate,D,Jeanne Shaheen,354.0
Hillsborough,Temple,U.S. Senate,,Scatter,4.0
Hillsborough,Weare,U.S. Senate,R,Scott P. Brown,1762.0
Hillsborough,Weare,U.S. Senate,D,Jeanne Shaheen,1402.0
Hillsborough,Weare,U.S. Senate,,Scatter,25.0
Hillsborough,Wilton,U.S. Senate,R,Scott P. Brown,741.0
Hillsborough,Wilton,U.S. Senate,D,Jeanne Shaheen,830.0
Hillsborough,Wilton,U.S. Senate,,Scatter,7.0
Hillsborough,Windsor,U.S. Senate,R,Scott P. Brown,54.0
Hillsborough,Windsor,U.S. Senate,D,Jeanne Shaheen,30.0
Hillsborough,Windsor,U.S. Senate,,Scatter,0.0
Merrimack,Allenstown,U.S. Senate,R,Scott P. Brown,642.0
Merrimack,Allenstown,U.S. Senate,D,Jeanne Shaheen,748.0
Merrimack,Allenstown,U.S. Senate,,Scatter,6.0
Merrimack,Andover,U.S. Senate,R,Scott P. Brown,368.0
Merrimack,Andover,U.S. Senate,D,Jeanne Shaheen,583.0
Merrimack,Andover,U.S. Senate,,Scatter,5.0
Merrimack,Boscawen,U.S. Senate,R,Scott P. Brown,513.0
Merrimack,Boscawen,U.S. Senate,D,Jeanne Shaheen,717.0
Merrimack,Boscawen,U.S. Senate,,Scatter,3.0
Merrimack,Bow,U.S. Senate,R,Scott P. Brown,1769.0
Merrimack,Bow,U.S. Senate,D,Jeanne Shaheen,2033.0
Merrimack,Bow,U.S. Senate,,Scatter,0.0
Merrimack,Bradford,U.S. Senate,R,Scott P. Brown,345.0
Merrimack,Bradford,U.S. Senate,D,Jeanne Shaheen,380.0
Merrimack,Bradford,U.S. Senate,,Scatter,7.0
Merrimack,Canterbury,U.S. Senate,R,Scott P. Brown,433.0
Merrimack,Canterbury,U.S. Senate,D,Jeanne Shaheen,763.0
Merrimack,Canterbury,U.S. Senate,,Scatter,5.0
Merrimack,Chichester,U.S. Senate,R,Scott P. Brown,567.0
Merrimack,Chichester,U.S. Senate,D,Jeanne Shaheen,550.0
Merrimack,Chichester,U.S. Senate,,Scatter,7.0
Merrimack,Concord Ward 1,U.S. Senate,R,Scott P. Brown,507.0
Merrimack,Concord Ward 1,U.S. Senate,D,Jeanne Shaheen,1043.0
Merrimack,Concord Ward 1,U.S. Senate,,Scatter,4.0
Merrimack,Concord Ward 2,U.S. Senate,R,Scott P. Brown,476.0
Merrimack,Concord Ward 2,U.S. Senate,D,Jeanne Shaheen,881.0
Merrimack,Concord Ward 2,U.S. Senate,,Scatter,4.0
Merrimack,Concord Ward 3,U.S. Senate,R,Scott P. Brown,378.0
Merrimack,Concord Ward 3,U.S. Senate,D,Jeanne Shaheen,798.0
Merrimack,Concord Ward 3,U.S. Senate,,Scatter,2.0
Merrimack,Concord Ward 4,U.S. Senate,R,Scott P. Brown,366.0
Merrimack,Concord Ward 4,U.S. Senate,D,Jeanne Shaheen,1005.0
Merrimack,Concord Ward 4,U.S. Senate,,Scatter,0.0
Merrimack,Concord Ward 5,U.S. Senate,R,Scott P. Brown,633.0
Merrimack,Concord Ward 5,U.S. Senate,D,Jeanne Shaheen,1359.0
Merrimack,Concord Ward 5,U.S. Senate,,Scatter,10.0
Merrimack,Concord Ward 6,U.S. Senate,R,Scott P. Brown,363.0
Merrimack,Concord Ward 6,U.S. Senate,D,Jeanne Shaheen,827.0
Merrimack,Concord Ward 6,U.S. Senate,,Scatter,9.0
Merrimack,Concord Ward 7,U.S. Senate,R,Scott P. Brown,616.0
Merrimack,Concord Ward 7,U.S. Senate,D,Jeanne Shaheen,1392.0
Merrimack,Concord Ward 7,U.S. Senate,,Scatter,2.0
Merrimack,Concord Ward 8,U.S. Senate,R,Scott P. Brown,504.0
Merrimack,Concord Ward 8,U.S. Senate,D,Jeanne Shaheen,889.0
Merrimack,Concord Ward 8,U.S. Senate,,Scatter,5.0
Merrimack,Concord Ward 9,U.S. Senate,R,Scott P. Brown,462.0
Merrimack,Concord Ward 9,U.S. Senate,D,Jeanne Shaheen,817.0
Merrimack,Concord Ward 9,U.S. Senate,,Scatter,5.0
Merrimack,Concord Ward 10,U.S. Senate,R,Scott P. Brown,838.0
Merrimack,Concord Ward 10,U.S. Senate,D,Jeanne Shaheen,1323.0
Merrimack,Concord Ward 10,U.S. Senate,,Scatter,1.0
Merrimack,Danbury,U.S. Senate,R,Scott P. Brown,211.0
Merrimack,Danbury,U.S. Senate,D,Jeanne Shaheen,249.0
Merrimack,Danbury,U.S. Senate,,Scatter,4.0
Merrimack,Dunbarton,U.S. Senate,R,Scott P. Brown,721.0
Merrimack,Dunbarton,U.S. Senate,D,Jeanne Shaheen,594.0
Merrimack,Dunbarton,U.S. Senate,,Scatter,1.0
Merrimack,Epsom,U.S. Senate,R,Scott P. Brown,911.0
Merrimack,Epsom,U.S. Senate,D,Jeanne Shaheen,818.0
Merrimack,Epsom,U.S. Senate,,Scatter,4.0
Merrimack,Franklin Ward 1,U.S. Senate,R,Scott P. Brown,395.0
Merrimack,Franklin Ward 1,U.S. Senate,D,Jeanne Shaheen,459.0
Merrimack,Franklin Ward 1,U.S. Senate,,Scatter,10.0
Merrimack,Franklin Ward 2,U.S. Senate,R,Scott P. Brown,312.0
Merrimack,Franklin Ward 2,U.S. Senate,D,Jeanne Shaheen,319.0
Merrimack,Franklin Ward 2,U.S. Senate,,Scatter,8.0
Merrimack,Franklin Ward 3,U.S. Senate,R,Scott P. Brown,414.0
Merrimack,Franklin Ward 3,U.S. Senate,D,Jeanne Shaheen,520.0
Merrimack,Franklin Ward 3,U.S. Senate,,Scatter,9.0
Merrimack,Henniker,U.S. Senate,R,Scott P. Brown,721.0
Merrimack,Henniker,U.S. Senate,D,Jeanne Shaheen,1037.0
Merrimack,Henniker,U.S. Senate,,Scatter,3.0
Merrimack,Hill,U.S. Senate,R,Scott P. Brown,187.0
Merrimack,Hill,U.S. Senate,D,Jeanne Shaheen,187.0
Merrimack,Hill,U.S. Senate,,Scatter,1.0
Merrimack,Hooksett,U.S. Senate,R,Scott P. Brown,2763.0
Merrimack,Hooksett,U.S. Senate,D,Jeanne Shaheen,2315.0
Merrimack,Hooksett,U.S. Senate,,Scatter,0.0
Merrimack,Hopkinton,U.S. Senate,R,Scott P. Brown,1097.0
Merrimack,Hopkinton,U.S. Senate,D,Jeanne Shaheen,1882.0
Merrimack,Hopkinton,U.S. Senate,,Scatter,8.0
Merrimack,Loudon,U.S. Senate,R,Scott P. Brown,1104.0
Merrimack,Loudon,U.S. Senate,D,Jeanne Shaheen,1010.0
Merrimack,Loudon,U.S. Senate,,Scatter,4.0
Merrimack,New London,U.S. Senate,R,Scott P. Brown,1014.0
Merrimack,New London,U.S. Senate,D,Jeanne Shaheen,1201.0
Merrimack,New London,U.S. Senate,,Scatter,1.0
Merrimack,Newbury,U.S. Senate,R,Scott P. Brown,526.0
Merrimack,Newbury,U.S. Senate,D,Jeanne Shaheen,517.0
Merrimack,Newbury,U.S. Senate,,Scatter,4.0
Merrimack,Northfield,U.S. Senate,R,Scott P. Brown,715.0
Merrimack,Northfield,U.S. Senate,D,Jeanne Shaheen,812.0
Merrimack,Northfield,U.S. Senate,,Scatter,7.0
Merrimack,Pembroke,U.S. Senate,R,Scott P. Brown,1241.0
Merrimack,Pembroke,U.S. Senate,D,Jeanne Shaheen,1430.0
Merrimack,Pembroke,U.S. Senate,,Scatter,10.0
Merrimack,Pittsfield,U.S. Senate,R,Scott P. Brown,642.0
Merrimack,Pittsfield,U.S. Senate,D,Jeanne Shaheen,571.0
Merrimack,Pittsfield,U.S. Senate,,Scatter,8.0
Merrimack,Salisbury,U.S. Senate,R,Scott P. Brown,276.0
Merrimack,Salisbury,U.S. Senate,D,Jeanne Shaheen,295.0
Merrimack,Salisbury,U.S. Senate,,Scatter,2.0
Merrimack,Sutton,U.S. Senate,R,Scott P. Brown,439.0
Merrimack,Sutton,U.S. Senate,D,Jeanne Shaheen,480.0
Merrimack,Sutton,U.S. Senate,,Scatter,1.0
Merrimack,Warner,U.S. Senate,R,Scott P. Brown,490.0
Merrimack,Warner,U.S. Senate,D,Jeanne Shaheen,767.0
Merrimack,Warner,U.S. Senate,,Scatter,8.0
Merrimack,Webster,U.S. Senate,R,Scott P. Brown,357.0
Merrimack,Webster,U.S. Senate,D,Jeanne Shaheen,452.0
Merrimack,Webster,U.S. Senate,,Scatter,0.0
Merrimack,Wilmot,U.S. Senate,R,Scott P. Brown,281.0
Merrimack,Wilmot,U.S. Senate,D,Jeanne Shaheen,390.0
Merrimack,Wilmot,U.S. Senate,,Scatter,3.0
Rockingham,Atkinson,U.S. Senate,R,Scott P. Brown,2023.0
Rockingham,Atkinson,U.S. Senate,D,Jeanne Shaheen,1180.0
Rockingham,Atkinson,U.S. Senate,,Scatter,5.0
Rockingham,Auburn,U.S. Senate,R,Scott P. Brown,1440.0
Rockingham,Auburn,U.S. Senate,D,Jeanne Shaheen,967.0
Rockingham,Auburn,U.S. Senate,,Scatter,5.0
Rockingham,Brentwood,U.S. Senate,R,Scott P. Brown,1011.0
Rockingham,Brentwood,U.S. Senate,D,Jeanne Shaheen,817.0
Rockingham,Brentwood,U.S. Senate,,Scatter,7.0
Rockingham,Candia,U.S. Senate,R,Scott P. Brown,1097.0
Rockingham,Candia,U.S. Senate,D,Jeanne Shaheen,739.0
Rockingham,Candia,U.S. Senate,,Scatter,9.0
Rockingham,Chester,U.S. Senate,R,Scott P. Brown,1183.0
Rockingham,Chester,U.S. Senate,D,Jeanne Shaheen,750.0
Rockingham,Chester,U.S. Senate,,Scatter,0.0
Rockingham,Danville,U.S. Senate,R,Scott P. Brown,967.0
Rockingham,Danville,U.S. Senate,D,Jeanne Shaheen,630.0
Rockingham,Danville,U.S. Senate,,Scatter,3.0
Rockingham,Deerfield,U.S. Senate,R,Scott P. Brown,1099.0
Rockingham,Deerfield,U.S. Senate,D,Jeanne Shaheen,845.0
Rockingham,Deerfield,U.S. Senate,,Scatter,8.0
Rockingham,Derry,U.S. Senate,R,Scott P. Brown,5867.0
Rockingham,Derry,U.S. Senate,D,Jeanne Shaheen,4319.0
Rockingham,Derry,U.S. Senate,,Scatter,0.0
Rockingham,East Kingston,U.S. Senate,R,Scott P. Brown,704.0
Rockingham,East Kingston,U.S. Senate,D,Jeanne Shaheen,412.0
Rockingham,East Kingston,U.S. Senate,,Scatter,4.0
Rockingham,Epping,U.S. Senate,R,Scott P. Brown,1204.0
Rockingham,Epping,U.S. Senate,D,Jeanne Shaheen,1188.0
Rockingham,Epping,U.S. Senate,,Scatter,7.0
Rockingham,Exeter,U.S. Senate,R,Scott P. Brown,2641.0
Rockingham,Exeter,U.S. Senate,D,Jeanne Shaheen,3885.0
Rockingham,Exeter,U.S. Senate,,Scatter,0.0
Rockingham,Fremont,U.S. Senate,R,Scott P. Brown,1052.0
Rockingham,Fremont,U.S. Senate,D,Jeanne Shaheen,699.0
Rockingham,Fremont,U.S. Senate,,Scatter,11.0
Rockingham,Greenland,U.S. Senate,R,Scott P. Brown,905.0
Rockingham,Greenland,U.S. Senate,D,Jeanne Shaheen,961.0
Rockingham,Greenland,U.S. Senate,,Scatter,5.0
Rockingham,Hampstead,U.S. Senate,R,Scott P. Brown,2444.0
Rockingham,Hampstead,U.S. Senate,D,Jeanne Shaheen,1380.0
Rockingham,Hampstead,U.S. Senate,,Scatter,12.0
Rockingham,Hampton,U.S. Senate,R,Scott P. Brown,3776.0
Rockingham,Hampton,U.S. Senate,D,Jeanne Shaheen,3272.0
Rockingham,Hampton,U.S. Senate,,Scatter,14.0
Rockingham,Hampton Falls,U.S. Senate,R,Scott P. Brown,745.0
Rockingham,Hampton Falls,U.S. Senate,D,Jeanne Shaheen,401.0
Rockingham,Hampton Falls,U.S. Senate,,Scatter,2.0
Rockingham,Kensington,U.S. Senate,R,Scott P. Brown,569.0
Rockingham,Kensington,U.S. Senate,D,Jeanne Shaheen,461.0
Rockingham,Kensington,U.S. Senate,,Scatter,1.0
Rockingham,Kingston,U.S. Senate,R,Scott P. Brown,1397.0
Rockingham,Kingston,U.S. Senate,D,Jeanne Shaheen,962.0
Rockingham,Kingston,U.S. Senate,,Scatter,8.0
Rockingham,Londonderry,U.S. Senate,R,Scott P. Brown,5185.0
Rockingham,Londonderry,U.S. Senate,D,Jeanne Shaheen,3646.0
Rockingham,Londonderry,U.S. Senate,,Scatter,39.0
Rockingham,New Castle,U.S. Senate,R,Scott P. Brown,345.0
Rockingham,New Castle,U.S. Senate,D,Jeanne Shaheen,330.0
Rockingham,New Castle,U.S. Senate,,Scatter,0.0
Rockingham,Newfields,U.S. Senate,R,Scott P. Brown,415.0
Rockingham,Newfields,U.S. Senate,D,Jeanne Shaheen,422.0
Rockingham,Newfields,U.S. Senate,,Scatter,2.0
Rockingham,Newington,U.S. Senate,R,Scott P. Brown,261.0
Rockingham,Newington,U.S. Senate,D,Jeanne Shaheen,206.0
Rockingham,Newington,U.S. Senate,,Scatter,1.0
Rockingham,Newmarket,U.S. Senate,R,Scott P. Brown,1330.0
Rockingham,Newmarket,U.S. Senate,D,Jeanne Shaheen,2095.0
Rockingham,Newmarket,U.S. Senate,,Scatter,10.0
Rockingham,Newton,U.S. Senate,R,Scott P. Brown,1037.0
Rockingham,Newton,U.S. Senate,D,Jeanne Shaheen,671.0
Rockingham,Newton,U.S. Senate,,Scatter,0.0
Rockingham,North Hampton,U.S. Senate,R,Scott P. Brown,1254.0
Rockingham,North Hampton,U.S. Senate,D,Jeanne Shaheen,1023.0
Rockingham,North Hampton,U.S. Senate,,Scatter,3.0
Rockingham,Northwood,U.S. Senate,R,Scott P. Brown,842.0
Rockingham,Northwood,U.S. Senate,D,Jeanne Shaheen,866.0
Rockingham,Northwood,U.S. Senate,,Scatter,4.0
Rockingham,Nottingham,U.S. Senate,R,Scott P. Brown,1009.0
Rockingham,Nottingham,U.S. Senate,D,Jeanne Shaheen,986.0
Rockingham,Nottingham,U.S. Senate,,Scatter,8.0
Rockingham,Plaistow,U.S. Senate,R,Scott P. Brown,1702.0
Rockingham,Plaistow,U.S. Senate,D,Jeanne Shaheen,1029.0
Rockingham,Plaistow,U.S. Senate,,Scatter,5.0
Rockingham,Portsmouth Ward 1,U.S. Senate,R,Scott P. Brown,546.0
Rockingham,Portsmouth Ward 1,U.S. Senate,D,Jeanne Shaheen,1307.0
Rockingham,Portsmouth Ward 1,U.S. Senate,,Scatter,2.0
Rockingham,Portsmouth Ward 2,U.S. Senate,R,Scott P. Brown,591.0
Rockingham,Portsmouth Ward 2,U.S. Senate,D,Jeanne Shaheen,1538.0
Rockingham,Portsmouth Ward 2,U.S. Senate,,Scatter,3.0
Rockingham,Portsmouth Ward 3,U.S. Senate,R,Scott P. Brown,637.0
Rockingham,Portsmouth Ward 3,U.S. Senate,D,Jeanne Shaheen,1078.0
Rockingham,Portsmouth Ward 3,U.S. Senate,,Scatter,7.0
Rockingham,Portsmouth Ward 4,U.S. Senate,R,Scott P. Brown,655.0
Rockingham,Portsmouth Ward 4,U.S. Senate,D,Jeanne Shaheen,959.0
Rockingham,Portsmouth Ward 4,U.S. Senate,,Scatter,5.0
Rockingham,Portsmouth Ward 5,U.S. Senate,R,Scott P. Brown,591.0
Rockingham,Portsmouth Ward 5,U.S. Senate,D,Jeanne Shaheen,1346.0
Rockingham,Portsmouth Ward 5,U.S. Senate,,Scatter,6.0
Rockingham,Raymond,U.S. Senate,R,Scott P. Brown,1887.0
Rockingham,Raymond,U.S. Senate,D,Jeanne Shaheen,1373.0
Rockingham,Raymond,U.S. Senate,,Scatter,50.0
Rockingham,Rye,U.S. Senate,R,Scott P. Brown,1558.0
Rockingham,Rye,U.S. Senate,D,Jeanne Shaheen,1508.0
Rockingham,Rye,U.S. Senate,,Scatter,8.0
Rockingham,Salem,U.S. Senate,R,Scott P. Brown,6174.0
Rockingham,Salem,U.S. Senate,D,Jeanne Shaheen,3874.0
Rockingham,Salem,U.S. Senate,,Scatter,26.0
Rockingham,Sandown,U.S. Senate,R,Scott P. Brown,1424.0
Rockingham,Sandown,U.S. Senate,D,Jeanne Shaheen,795.0
Rockingham,Sandown,U.S. Senate,,Scatter,1.0
Rockingham,Seabrook,U.S. Senate,R,Scott P. Brown,1635.0
Rockingham,Seabrook,U.S. Senate,D,Jeanne Shaheen,1021.0
Rockingham,Seabrook,U.S. Senate,,Scatter,5.0
Rockingham,South Hampton,U.S. Senate,R,Scott P. Brown,251.0
Rockingham,South Hampton,U.S. Senate,D,Jeanne Shaheen,180.0
Rockingham,South Hampton,U.S. Senate,,Scatter,0.0
Rockingham,Stratham,U.S. Senate,R,Scott P. Brown,1862.0
Rockingham,Stratham,U.S. Senate,D,Jeanne Shaheen,1752.0
Rockingham,Stratham,U.S. Senate,,Scatter,3.0
Rockingham,Windham,U.S. Senate,R,Scott P. Brown,3741.0
Rockingham,Windham,U.S. Senate,D,Jeanne Shaheen,2061.0
Rockingham,Windham,U.S. Senate,,Scatter,11.0
Strafford,Barrington,U.S. Senate,R,Scott P. Brown,1623.0
Strafford,Barrington,U.S. Senate,D,Jeanne Shaheen,1801.0
Strafford,Barrington,U.S. Senate,,Scatter,18.0
Strafford,Dover Ward 1,U.S. Senate,R,Scott P. Brown,519.0
Strafford,Dover Ward 1,U.S. Senate,D,Jeanne Shaheen,1176.0
Strafford,Dover Ward 1,U.S. Senate,,Scatter,8.0
Strafford,Dover Ward 2,U.S. Senate,R,Scott P. Brown,562.0
Strafford,Dover Ward 2,U.S. Senate,D,Jeanne Shaheen,1158.0
Strafford,Dover Ward 2,U.S. Senate,,Scatter,0.0
Strafford,Dover Ward 3,U.S. Senate,R,Scott P. Brown,1057.0
Strafford,Dover Ward 3,U.S. Senate,D,Jeanne Shaheen,1319.0
Strafford,Dover Ward 3,U.S. Senate,,Scatter,4.0
Strafford,Dover Ward 4,U.S. Senate,R,Scott P. Brown,827.0
Strafford,Dover Ward 4,U.S. Senate,D,Jeanne Shaheen,1221.0
Strafford,Dover Ward 4,U.S. Senate,,Scatter,8.0
Strafford,Dover Ward 5,U.S. Senate,R,Scott P. Brown,620.0
Strafford,Dover Ward 5,U.S. Senate,D,Jeanne Shaheen,869.0
Strafford,Dover Ward 5,U.S. Senate,,Scatter,3.0
Strafford,Dover Ward 6,U.S. Senate,R,Scott P. Brown,747.0
Strafford,Dover Ward 6,U.S. Senate,D,Jeanne Shaheen,892.0
Strafford,Dover Ward 6,U.S. Senate,,Scatter,1.0
Strafford,Durham,U.S. Senate,R,Scott P. Brown,1305.0
Strafford,Durham,U.S. Senate,D,Jeanne Shaheen,2913.0
Strafford,Durham,U.S. Senate,,Scatter,13.0
Strafford,Farmington,U.S. Senate,R,Scott P. Brown,959.0
